"","t.test","pvalue","welch.test","pvalue","wilcox.test","pvalue","f.test","pvalue","kruskal.test","pvalue","limma","pvalue","rfe","pvalue","rf","pvalue","lasso","pvalue","elasticnet","pvalue","boosting","pvalue","golub","pvalue","shrinkcat","pvalue"
"ADORA3",0.776219690501876,0.899710843373494,0.839580783552195,0.898690763052209,0.737331446830509,0.945896,0.602517007922835,0.899710843373494,23.0850178359096,0.945896,0.629583234737551,0.897670682730924,0.000124210598741472,0.999936758893281,0.000266278344081548,0.641479591836735,0,0.0924674157303371,0,0.071929203539823,0,0.0984897959183673,0.379276141808349,0.903565392354125,2.38311319843827,0.607639871382637
"ICOSLG",5.11263601731094,0.131002865329513,5.10424166393178,0.133531428571429,0.999209791260385,0.176273224043716,26.1390470455051,0.131002865329513,1.28444029216919,0.176273224043716,0.0438784552175003,0.114190201729107,6.67415036461938e-05,0.999936758893281,0,0.695890410958904,0,0.0879907621247113,0,0.0674123222748815,0,0.109022831050228,0.094460861911842,0.174536312849162,0.229861831761869,0.963843942505133
"RASAL3",4.77862475482835,0.0608284789644013,4.73616100256783,0.0655483870967742,0.999104122367825,0.0463378378378378,22.8352545474583,0.0608284789644013,10.8126380159674,0.0463378378378378,1.17088565349223,0.0547843137254902,0.000139948986116554,0.999936758893281,0,0.170872727272727,0,0.0812249322493225,0,0.0637095709570957,0,0.0814716981132076,0.0584195241878879,0.109963414634146,1.70303909176416,0.737509641873278
"UBA3",0.657206587861323,0.00268783068783069,0.0440436732722514,0.00271657754010695,0.854919089431272,0.00268783068783069,0.431920499128322,0.00268783068783069,10.6037030745711,0.00268783068783069,13.5397002723527,0,8.10596054317069e-05,0.999936758893281,0,0.453813333333333,0,0.0812249322493225,0,0.0637095709570957,0,0.080379746835443,0.0601015774419354,0.0158044444444444,0.988615399240217,0.84344893111639
"IL18R1",0.0440061736068496,0,0.657643800925333,0,0.00631729907820866,0,0.00193654331551257,0,2.15661627314421,0,21.611344351597,0,5.85582193363986e-06,0.999936758893281,0,0.453813333333333,0,0.0812249322493225,0,0.063854748603352,0,0.0814716981132076,0.117791462550647,0,1.21001416854571,0.296617449664429
"DAD1",3.7567185873955,0.0436426116838488,3.74009166005298,0.0424808362369338,0.519562039630028,0.0355244755244755,14.1129345448828,0.0436426116838488,0.000254798709019872,0.0355244755244755,6.4130661264081,0.0371707317073171,0.000101939884544444,0.999936758893281,0.000295603138280484,0.559370786516854,0,0.0812249322493225,0,0.0637095709570957,0,0.0731212121212121,0.498883713818491,0.0436989247311828,0.299953214740381,0.889285393258427
"REL",5.56741674323972,0,2.50456012514278,0,0.825163910696468,0,30.9961291929059,0,0.515967385765246,0,13.4382246093887,0,9.31306826970056e-05,0.999936758893281,0,0.559370786516854,0,0.0812249322493225,0,0.0637095709570957,0,0.0746013986013986,0.421020613512181,0,0.490627849710382,0.674388405797101
"TBC1D2B",2.50755233783295,0,5.57334871941346,0,0.999987333667676,0,6.28781872697152,0,1.86264226261254,0,12.087061289406,0,1.66522984489107e-05,0.999936758893281,-0.000173913043478261,0.757582608695652,0,0.0812249322493225,0,0.063854748603352,0,0.0886442953020134,0.460267614926985,0.00549189189189189,0.379644008348919,0.595700325732899
"SMG1P5",4.1219608677196,0.03175,4.08630480715974,0.0334945054945055,0.725800736954512,0,16.9905613950117,0.03175,1.21309665364362,0,0.00195307217288308,0.0311768953068592,0.000235071781232443,0.999936758893281,-1.19047619047619e-05,0.464098765432099,0,0.0812249322493225,0,0.0637095709570957,0,0.0891523178807947,0.133948074741756,0.04064,0.0213646805713488,0.462196721311475
"DNAJB1",1.05935968588738,0,1.0530585625587,0,0.999303988144987,0,1.1222429440834,0,17.4904025819602,0,12.0699913463744,0,2.07603558959928e-05,0.999936758893281,8.69565217391304e-05,0.559370786516854,0,0.0812249322493225,0,0.063854748603352,0,0.0547076923076923,0.335155797727321,0,1.1989794699253,0
