"","t.test","pvalue","welch.test","pvalue","wilcox.test","pvalue","f.test","pvalue","kruskal.test","pvalue","limma","pvalue","rfe","pvalue","rf","pvalue","lasso","pvalue","elasticnet","pvalue","boosting","pvalue","golub","pvalue","shrinkcat","pvalue"
"RBM7",2.1215440504994,0.775,3.13007832586532,0.776,0.883594194722839,0.585,4.50094915820939,0.775,2.49728214710379,0.585,13.5127140130667,0.772,2.03635864798915e-05,0.558,0.0007566534914361,0.759,0,0.059,0,0.05,0,0.083,0.259947995012759,0.806,0.543253862245061,0.153
"AP3M1",3.71861601566233,0.002,3.80132489416096,0.002,0.999999273738965,0.002,13.8281050719404,0.002,9.00560557159844,0.002,0.00576925271100972,0,9.64919883830243e-06,0.679,0.000753679653679654,0.256,0,0.029,0,0.025,0,0.016,0.256113256095529,0.001,2.81408811149908,0.786
"IGLC1",1.41190958876906,0.051,2.49912241472604,0.051,0.999046606630039,0.048,1.99348868685803,0.051,21.7251571258706,0.048,19.9424558555666,0.044,1.62054462894921e-07,0.67,0.000737445887445887,0.511,0,0.071,0,0.047,0,0.08,0.321767141236145,0.072,2.62156389847522,0.049
"TRIM5",0.944342435799567,0.027,0.938748147346354,0.026,0.997673327880124,0.027,0.891782636051855,0.027,10.5,0.027,2.9124799697846,0.021,1.38211676389184e-05,0.879,0.000732411067193676,0.59,0,0.037,0,0.028,0,0.054,0.142974525807406,0.028,0.832170948623606,0.73
"FAM160B1",3.81134865396518,0.003,3.70564121603426,0.003,0.999956922337421,0.001,14.5263785620822,0.003,15.7977747579412,0.001,3.00768772837361,0.002,0.000104347777780501,0.677,0.000702826585179526,0.008,0,0.027,0,0.021,0,0.043,0.2320516552311,0.002,1.81481597765333,0.096
"CASP1",2.505069210687,0.384,3.10934013374042,0.385,0.382319138061105,0.424,6.27537175033197,0.384,0.260913878036351,0.424,13.6953664307763,0.363,8.73438701666491e-05,0.994,0.000620929794842838,0.377,0,0.034,0,0.028,0,0.042,0.189643388447609,0.435,1.73761768770155,0.752
"STK3",3.11495134237134,0.46,1.94196457643962,0.461,0.999975571163532,0.675,9.70292186534099,0.46,16.4385935111262,0.675,3.85568619029887,0.45,3.09473685135279e-05,0.976,0.000467647058823529,0.268,0,0.041,0,0.038,0,0.046,0.304970682976507,0.422,0.460399677010363,0.766
"CDC73",3.82122691278526,0.514,1.41642511181835,0.514,0.999956922337421,0.517,14.6017751189944,0.514,10.6037030745711,0.517,6.01369466925208,0.509,4.19054464002198e-05,0.974,0.000467532467532468,0.737,0,0.065,0,0.045,0,0.075,0.258788958597617,0.536,2.84896296424899,0.834
"CR1",7.06637847958005,0.155,4.41587140298874,0.16,0.999104122367825,0.221,49.933704816672,0.155,1.88449125191099,0.221,4.03103319780686,0.147,7.64045149593326e-05,0.303,0.000443064182194617,0.252,0,0.023,0,0.019,0,0.033,0.19838862648659,0.183,3.8963887720387,0
"MARCKSL1",1.95180453425149,0,3.80188019003422,0,0.826356417043562,0,3.80954093992468,0,15.7977747579412,0,41.8857361965325,0,2.36786197933663e-05,0.852,0.000417460317460317,0.215,0,0.012,0,0.012,0,0.014,0.286485123405578,0.001,1.62030338924691,0.245
"GAPT",4.44749356534431,0.771,7.04643813566423,0.773,0.788049057898923,0.701,19.7801990137791,0.771,1.59019874299304,0.701,3.78424116477551,0.77,0.000101657815595284,0.975,0.000406060606060606,0.276,0,0.056,0,0.045,0,0.06,0.350296422479527,0.76,0.249786192019373,0.873
"CLOCK",4.53915312440664,0.036,4.53214574141578,0.036,0.97789084500467,0.036,20.6039110868106,0.036,5.2103788007474,0.036,5.45697950164851,0.032,0.00021552866029487,0.656,0.000344532279314888,0.483,0,0.051,0,0.043,0,0.063,0.458837249831137,0.049,0.270049402752624,0.091
"TNFSF10",1.78302506604431,0.569,2.31855357929586,0.57,0.156924831096646,0.628,3.17917838614233,0.569,0.0430609818243588,0.628,3.95060539452859,0.561,1.53583542180488e-08,0.83,0.000344202898550725,0.36,0,0.043,0,0.038,0,0.06,0.149415103939986,0.571,2.93447116527083,0.578
"CST1",2.31523186783341,0.212,1.77240022471143,0.215,0.999725277259265,0.195,5.36029860183139,0.212,12.6708850008493,0.195,10.8762705809152,0.208,8.27317558150974e-07,0.97,0.00032695652173913,0.883,0,0.115,0,0.071,0,0.143,0.214796027523316,0.234,0.915992487947004,0.88
"CPPED1",3.75103644642874,0.099,3.73810992960473,0.1,0.935061476566287,0.179,14.0702744224368,0.099,3.42857142857143,0.181,9.75264754949742,0.095,0.000277685687008799,0.615,0.000285714285714286,0.584,0,0.025,0,0.013,0,0.032,0.28431055255822,0.126,4.93780304738657,0.339
"NDFIP2",3.50563296478466,0.61,1.71274717788038,0.61,0.604009746841573,0.949,12.2894624837849,0.61,0.742993035501953,0.949,30.2639193478071,0.607,7.78743582387614e-05,0.785,0.000279176201372998,0.285,0,0.092,0,0.072,0,0.127,0.42730368268489,0.611,3.33470265986041,0.08
"PDCD2",1.71935351336836,0.009,3.48424993119272,0.009,0.999990442387175,0.016,2.95617650393211,0.009,18.3006624766434,0.016,16.4459030774594,0.006,4.76930737007328e-05,0.802,0.000277056277056277,0.236,0,0.034,0,0.03,0,0.018,0.116293141315018,0.012,2.35568259365571,0.284
"ASAP1-IT1",5.69800166221347,0.009,1.86604640925118,0.009,0.426308357285025,0.005,32.4672229425874,0.009,0.330219126889757,0.005,4.50827775834908,0.006,5.26834765439656e-05,0.699,0.000250836120401338,0.28,0,0.055,0,0.043,0,0.044,0.259593166178028,0.01,2.63856502052374,0.085
"SPG11",2.44688603140401,0.001,2.44546842773052,0.001,0.169298633054512,0.001,5.98725125068004,0.001,0.0499405469678953,0.001,19.4716761697748,0,2.04675823421366e-05,0.848,0.000222222222222222,0.502,0,0.017,0,0.015,0,0.011,0.310733523404707,0.001,5.42049736853534,0.961
"POC1B",1.87523812474474,0.564,5.70730435705684,0.567,0.97261288369063,0.732,3.51651802449618,0.564,4.85238661457449,0.732,11.8504137775125,0.562,7.50423973816388e-06,0.629,0.000210526315789474,0.877,0,0.064,0,0.054,0,0.078,0.506881383932862,0.588,2.47523871853719,0.25
"KLHL15",4.46568108909637,0.774,1.64368271801749,0.774,0.961960568255031,0.953,19.9423075895129,0.774,4.30609818243588,0.953,18.0766920605045,0.763,4.6687935374589e-05,0.646,2e-04,0.533,0,0.051,0,0.038,0,0.077,0.331257201832923,0.762,2.65129566148395,0.279
"NAIP",1.65271211442703,0.995,4.44488684599413,0.995,0.997925229361253,0.899,2.73145733317387,0.995,9.19823339561746,0.899,19.4682138762221,0.995,2.18575683143803e-05,0.64,0.000190909090909091,0.655,0,0.066,0,0.056,0,0.099,0.411793195817428,0.995,0.699021045272994,0.111
"LOC101927066",1.30659918393343,0.44,1.30409953606403,0.443,0.986345757857565,0.533,1.70720142745551,0.44,6.04280618311534,0.533,14.6156891170165,0.435,0.000176449775261493,0.803,0.00019047619047619,0.249,0,0.058,0,0.048,0,0.069,0.40899467020787,0.436,1.55414068091737,0.614
"IFIH1",4.47104101114178,0.027,4.45619073180128,0.028,0.995730227943166,0.042,19.9902077233117,0.027,8.0730422965857,0.042,1.72003177337468,0.022,1.35907791672082e-05,0.731,0.00019047619047619,0.528,0,0.021,0,0.015,0,0.029,0.106313398326772,0.007,1.70975934427265,0.055
"MIR142",3.44420676627124,0.501,3.41494863452234,0.502,0.981462582258909,0.181,11.8625602488286,0.501,5.50594530321047,0.185,6.39851092209977,0.494,7.3375146742122e-06,0.75,0.00019047619047619,0.698,0,0.064,0,0.052,0,0.06,0.0643324752567142,0.513,1.44617461862012,0.616
"OAS1",4.28740988235362,0.001,4.90636681601161,0.001,0.999949549700492,0.002,18.3818834993035,0.001,13.4788517071513,0.002,6.04706881562699,0,1.6595859488191e-06,0.439,0.00019047619047619,0.163,0,0.048,0,0.039,0,0.007,0.305107039341174,0.003,0.752965128432788,0.085
"UTP11L",4.93204094822322,0.006,4.29240609698614,0.006,0.999832180952894,0.008,24.3250279149506,0.006,3.25352471547477,0.008,19.0778457061528,0.006,4.49213938105588e-06,0.677,0.00018695652173913,0.49,0,0.034,0,0.026,0,0.034,0.206308877971865,0.014,0.483351281264554,0.144
"APOL3",2.44591990797238,0.654,2.44348072420926,0.656,0.927645249813578,0.68,5.98252419621563,0.654,15.4193986750467,0.68,2.53998575439853,0.641,1.43850467386151e-05,0.657,0.000181818181818182,0.298,0,0.064,0,0.048,0,0.083,0.315982199094636,0.684,0.0925991185234326,0.036
"ATAD2B",2.82386734154131,0.185,3.96627358248846,0.187,0.982273734789581,0.388,7.97422676262359,0.185,5.58111092237133,0.388,3.56931811334771,0.173,4.73835298962787e-05,0.753,0.000181818181818182,0.292,0,0.031,0,0.026,0,0.058,0.376588942763609,0.22,3.58132454725766,0.403
"IL6ST",3.97969933079573,0.389,2.8114725502867,0.396,0.999760894287588,0.899,15.838006763536,0.389,12.8991846441311,0.899,0.0299805852481035,0.375,2.27922389243847e-06,0.45,0.000177865612648221,0.154,0,0.036,0,0.034,0,0.058,0.139657266091288,0.456,1.9619796814417,0.006
"RAB11FIP3",2.28219820985698,0.773,2.26078305398402,0.772,0.943977975023596,0.96,5.2084286690744,0.773,3.66910140988619,0.96,15.3527217487344,0.771,4.5774439501639e-06,0.633,0.000162714097496706,0.386,0,0.106,0,0.08,0,0.139,0.410990943709505,0.782,3.67430390326243,0.773
"GADD45A",4.16193557684455,0.877,4.14431792321759,0.877,0.949985569601601,0.809,17.3217077458043,0.877,3.85484966876168,0.809,5.49934157712749,0.877,0.00010777105660534,0.826,0.00016,0.492,0,0.058,0,0.051,0,0.082,0.414192124468,0.887,0.611634234200695,0.581
"CXCR2",0.89823804746757,0.202,0.902518917307531,0.203,0.997802524398833,0.193,0.806831589918346,0.202,9.10166468489893,0.193,6.01462078524334,0.189,0.000106270168686962,0.756,0.000141381074168798,0.845,0,0.014,0,0.011,0,0.018,0.277016810948578,0.235,1.57072177272253,0.69
"SPATA13",4.4026096480112,0.755,4.40758534764099,0.755,0.997537342074603,0.796,19.3829717127613,0.755,8.91005605571599,0.796,0.953892347061488,0.748,9.41440593461993e-05,0.706,0.000105263157894737,0.385,0,0.034,0,0.03,0,0.048,0.173487709502834,0.769,4.27348902272262,0.007
"PARP8",4.40355905606194,0.99,6.08725170195512,0.99,0.999999993649123,0.787,19.3913323602251,0.99,28.0849329030066,0.787,8.72227910727309,0.99,1.8749572893306e-08,0.928,0.000105263157894737,0.483,0,0.054,0,0.05,0,0.074,0.324249338401673,0.99,0.687116860531048,0.635
"IGLV@",6.12306403541076,0.004,4.37734124359004,0.004,0.999999614204688,0.015,37.4919131817407,0.004,12.4446237472397,0.015,10.9839296246657,0.003,1.73601768795776e-05,0.592,0.000105263157894737,0.676,0,0.069,0,0.049,0,0.078,0.264207107849416,0.016,1.52773510457791,0.013
"OAS3",2.32144535398901,0.006,2.31980985386976,0.006,0.999899484884246,0.008,5.38910853155714,0.006,22.6271445558009,0.008,5.00900090351686,0.005,0.000108000191676089,0.558,0.000105263157894737,0.011,0,0.054,0,0.033,0,0.039,0.461123822989505,0.009,1.42593824357888,0.243
"MSRB1",1.82929072433092,0.021,1.83873035807005,0.021,0.999705697023482,0.044,3.34630455412314,0.021,14.1912688975709,0.044,23.0839600133821,0.018,7.13569803821962e-05,0.506,1e-04,0.464,0,0.013,0,0.011,0,0.012,0.323502337352297,0.037,0.754692523162467,0.017
"SLC7A11-AS1",5.03603362731967,0,3.93545007487836,0,0.999963283536113,0,25.3616346954945,0,15.9886826906744,0,21.2528169891334,0,9.84605621661034e-06,0.801,1e-04,0.608,0,0.049,0,0.033,0,0.066,0.388442367849105,0,1.34347477579934,0.052
"MRVI1",0.977580136258962,0.005,5.01445127231992,0.005,0.980619709061455,0,0.955662922808083,0.005,5.43128928146764,0,0.537895379915947,0.004,5.65281543255286e-08,0.7,1e-04,0.13,0,0.045,0,0.032,0,0.071,0.406223773134654,0.003,3.02438368181645,0.206
"PIGK",0.530282558050391,0,1.58168555526475,0,0.999496432183646,0,0.281199591372472,0,11.5599626295227,0,8.17794635785792,0,1.74201362108067e-06,0.803,9.95670995670996e-05,0.331,0,0.047,0,0.033,0,0.031,0.236767827542218,0,1.53101506118938,0.12
"VNN2",3.99792523674164,0.023,0.977789299678828,0.023,0.595087335696504,0.048,15.9834061985757,0.023,0.715729573636827,0.048,18.4661758989122,0.022,3.24213414398069e-07,0.9,9.52380952380952e-05,0.252,0,0.007,0,0.007,0,0.006,0.322853963708764,0.021,2.4765230443212,0.731
"NSUN7",3.94578857314155,0.656,3.9829955531374,0.656,0.999996800508053,0.693,15.5692474639345,0.656,19.691863427892,0.693,0.314323068599742,0.653,1.70462827169531e-05,0.287,9.52380952380952e-05,0.498,0,0.073,0,0.062,0,0.094,0.115241649126136,0.662,1.51900395558862,0.076
"PTPN7",0.164651642383406,0.003,0.532417370397037,0.003,0.86779942431734,0.007,0.0271101633395506,0.003,2.29955834890437,0.007,1.13462327156218,0.003,3.31563221737955e-05,0.995,8.33333333333333e-05,0.493,0,0.048,0,0.036,0,0.028,0.25058297580274,0.003,1.30241522387735,0.857
"UGCG",1.5849415750328,0.067,0.164020610118976,0.068,0.799559473015818,0.094,2.51203979626743,0.067,1.67173432987939,0.094,3.88276189871173,0.063,3.30792066005055e-06,0.613,8e-05,0.384,0,0.023,0,0.023,0,0.029,0.26169500745736,0.087,2.69074095986169,0.154
"BPIFB1",1.93436599795387,0.111,1.93066681210221,0.111,0.999941019862335,0.11,3.74177181404008,0.111,15.0456089689146,0.11,7.96498308280784,0.108,0.00031636602696609,0.58,7.09090909090909e-05,0.387,0,0.046,0,0.031,0,0.07,0.293625123044217,0.135,1.17670748887832,0.177
"BAZ1A",0.698949122299759,0.02,0.694099439346993,0.02,0.997673327880124,0.002,0.488529875563596,0.02,12.1090538474605,0.002,0.000694200027015273,0.015,9.80239160977166e-05,0.694,6.8649885583524e-05,0.001,0,0.017,0,0.014,0,0.035,0.569013434789994,0.051,1.04101172343978,0.087
"FGFR1OP2",2.78686088292045,0.004,2.78202409324528,0.004,0.999613869583425,0.003,7.76659358075219,0.004,9.00560557159844,0.004,25.1604898869926,0.002,0.00027644865049646,0.983,6.82539682539683e-05,0.025,0,0.056,0,0.045,0,0.079,0.457350530643667,0.005,0.772434575729267,0.295
"GZMB",4.75738976017632,0.001,4.72063845901884,0.001,0.999999969692273,0.001,22.6327573302305,0.001,26.0913878036351,0.001,32.3303454336762,0.001,8.44425070114371e-05,0.749,5.91787439613527e-05,0.002,0,0.047,0,0.038,0,0.043,0.401847746382366,0.002,2.51262794787789,0.249
"KLRC4-KLRK1",4.94073340990399,0.036,4.9082065047794,0.036,0.984526404415564,0.019,24.4108466277415,0.036,5.2103788007474,0.019,0.900008093071698,0.035,0.000261329626811289,0.749,3.17460317460317e-05,0.726,0,0.092,0,0.067,0,0.119,0.0992429932739103,0.028,0.391291326310565,0.639
"LOC158402",3.35436629484475,0.019,3.28853358136218,0.019,0.982273734789581,0.031,11.2517732399905,0.019,5.80966536436216,0.031,12.0154842673136,0.018,3.1633441933081e-05,0.709,2.9788838612368e-05,0.031,0,0.07,0,0.052,0,0.077,0.524724897632232,0.023,2.40450774133585,0.18
"OR4F3",3.28789026383295,0.006,3.34761538638278,0.006,0.97789084500467,0.011,10.8102223870075,0.006,5.58111092237132,0.011,9.6618803066278,0.005,0.000120071329526846,0.611,2.23840232993551e-05,0.618,0,0.113,0,0.079,0,0.12,0.0192827194096324,0.006,0.174531757001933,0.125
"LRRC8D",1.04771609123759,0,1.04341328670101,0,0.985220113748592,0,1.09770900783818,0,5.88686937319518,0,10.9522969018056,0,5.61371889232102e-06,0.643,2.12418300653595e-05,0.011,0,0.052,0,0.045,0,0.049,0.338058027728313,0,1.16281014731122,0.208
"CD93",4.30787749728511,0.003,4.95968008556364,0.003,0.879789402096541,0.003,18.5578085316154,0.003,2.44708680142687,0.003,6.1206297324775,0.003,4.21377838767471e-05,0.913,1.09090909090909e-05,0.305,0,0.033,0,0.02,0,0.038,0.154276078745381,0.003,3.72648053010709,0.972
"DENND5B",4.97882088783865,0.467,4.30685511875391,0.466,0.479145080766171,0.373,24.7886574331784,0.467,0.428316629862409,0.373,19.1186049379398,0.467,1.90737730841393e-05,0.938,9.09090909090909e-06,0.281,0,0.118,0,0.084,0,0.155,0.287276284413874,0.517,0.393529855654302,0.943
"AMELX",2.48089363560415,0.461,1.31253797462758,0.465,0.999968762265506,0.512,6.15483323118116,0.461,16.2450101919484,0.512,14.823691352453,0.454,1.16449878168288e-06,0.59,7.57575757575758e-06,0.179,0,0.118,0,0.1,0,0.152,0.207359889379218,0.464,2.85930672108724,0.302
"R3HCC1",1.325632174709,0.058,2.46370238771762,0.063,0.999864946780491,0.04,1.75730066262371,0.058,13.9517581110922,0.04,1.7586657378169,0.055,0.000225454632305881,0.83,0,0.48,0,0.085,0,0.067,0,0.103,0.417616662471561,0.051,1.37650286344701,0.796
"LOC100506860",0.0251538492198643,0,0.0249564328455283,0,0.999819724709876,0,0.000632716130580812,0,13.2454560896892,0,23.5124604519948,0,8.09471426457267e-05,0.189,0,0,0,0.025,0,0.021,0,0.012,0.374403913548129,0,2.15583686310723,0
"GORASP2",3.33659436756205,0,3.33583832225207,0,0.999985249975744,0,11.1328619736468,0,17.2243927297435,0,10.3543263971374,0,2.10141578500881e-08,0.683,0,0.016,0,0.027,0,0.018,0,0.026,0.342470036821954,0,1.55043676872415,0.101
"PRF1",3.10775393683327,0.024,3.01750924689953,0.025,0.997243755612193,0.016,9.65813453190271,0.024,8.7204858162052,0.016,25.5616386659663,0.023,0.0009558993189548,0.513,0,0.472,0,0.034,0,0.027,0,0.04,0.0791229130110365,0.024,0.565185044910832,0.132
"NFAT5",3.02397581739221,0.007,3.08954516844763,0.007,0.621500239634763,0.004,9.14442974417286,0.007,0.799048751486325,0.004,6.35049372538874,0.007,5.6680423296696e-05,0.908,0,0.013,0,0.026,0,0.022,0,0.046,0.072116523419426,0.009,0.171149379766218,0.302
"UNC5B",3.08567041242901,0,2.49114239672739,0,0.999891714600311,0,9.5213618941398,0,14.1912688975709,0,9.05632423393533,0,6.41527692192236e-05,0.214,0,0,0,0.038,0,0.036,0,0.008,0.295981982700947,0,0.577119816163224,0
"CDR1",2.5042008544792,0.563,3.07810833448821,0.56,0.997802524398833,0.464,6.27102191957437,0.563,9.10166468489893,0.464,23.7563600447134,0.565,5.22913280336657e-05,0.893,0,0.385,0,0.137,0,0.099,0,0.177,0.0323129998964508,0.565,2.66542620042695,0.968
"CLPTM1",2.9964330594178,0.272,5.12422103469608,0.27,0.941848746199106,0.521,8.97861107957193,0.272,3.60820451843044,0.521,20.3200985301815,0.256,4.99727608310975e-06,0.915,0,0.182,0,0.061,0,0.042,0,0.071,0.00284582416636048,0.296,0.787402112734893,0.354
"LRP5L",5.14857303013499,0.42,2.95961422619914,0.421,0.845821065785611,0.242,26.5078042466334,0.42,2.06386954306098,0.242,12.4363476680884,0.418,7.75804263363584e-08,0.798,0,0.379,0,0.104,0,0.074,0,0.134,0.140096722274503,0.463,1.94932331273351,0.904
"IL1R2",4.52900235785812,0,4.5082955257911,0,0.181631260592313,0,20.5118623574844,0,0.0573297095294716,0,4.90138215478518,0,4.51793811426326e-05,0.55,0,0.271,0,0.002,0,0.002,0,0.003,0.40985337390188,0,0.179314636924606,0.092
"NELFCD",3.63806313177328,0.036,3.63287483209425,0.036,0.999979312932762,0.007,13.235503350768,0.036,14.0712587056226,0.008,0.0738102245639553,0.036,5.09998701345137e-05,0.784,0,0.615,0,0.058,0,0.041,0,0.071,0.165667635391593,0.036,1.31633330812776,0.353
"DPY19L1",4.57230038733168,0,4.54120362755137,0,0.999883392192258,0,20.9059308319934,0,16.6984881943265,0,9.5944817090416,0,7.91913486059915e-05,0.856,0,0.019,0,0.065,0,0.049,0,0.082,0.233235166062167,0,1.85557621582318,0.398
"TREML2",2.23674273203656,0,2.21989657967779,0,0.997537342074603,0,5.00301804931837,0,9.00560557159844,0,19.7312732766608,0,2.60860900692398e-08,0.898,0,0.114,0,0.012,0,0.012,0,0.007,0.174137636535272,0,3.12127821194101,0.424
"LINC01366",2.49608261026311,0,2.48259757949621,0,0.999985249975744,0,6.23042839725791,0,17.2243927297435,0,15.8726617414558,0,0.000277799507927363,0.142,0,0,0,0.031,0,0.041,0,0.028,0.447972916853924,0,1.30878408201138,0
"REPS2",0.282641047874554,0,0.282129392101029,0,0.999899484884246,0,0.0798859619436267,0,14.4328180737218,0,8.42749283533443,0,5.96899311473322e-05,0.489,0,0.005,0,0.028,0,0.018,0,0.013,0.290347573011205,0,0.297317424277959,0.024
"FLOT1",2.93090795165322,0,2.91254557222137,0,0.99999988666884,0,8.59022142106406,0,24.3284355359266,0,2.21715668516471,0,0.000198434056962012,0.409,0,0,0,0.005,0,0.003,0,0.003,0.029123199609677,0,0.0775968044542821,0.001
"FLJ44896",1.57221317607749,0.035,1.56020207755093,0.034,0.655048418498978,0.019,2.47185427103168,0.035,0.917275352471548,0.019,1.11191722166406,0.035,7.45360719995669e-05,0.737,0,0.516,0,0.107,0,0.078,0,0.147,0.445246752044023,0.037,0.224946962307641,0.196
"IL18RAP",1.48612441577361,0.006,1.48820733259558,0.006,0.999462366090855,0.006,2.20856577915846,0.006,11.4516731781892,0.006,2.43285402832017,0.005,4.95805769299896e-05,0.79,0,0.217,0,0.042,0,0.035,0,0.043,0.272502046798512,0.005,4.02746006278642,0.545
"CLEC12A",2.43303856572909,0.028,2.43171117710651,0.028,0.99994543924778,0.023,5.91967666232505,0.028,15.294292508918,0.023,3.87192861377748,0.026,8.37216338214382e-05,0.684,0,0.498,0,0.049,0,0.036,0,0.072,0.512200723976025,0.026,0.807216222186237,0.322
"SPINT1",1.50954820240738,0,1.49466670460219,0,0.999992677820031,0,2.27873577539136,0,18.5748258875488,0,2.23126913733156,0,0.000138132357827582,0.934,0,0.221,0,0.049,0,0.03,0,0.044,0.20634775722884,0,3.44296207701261,0.127
"LOC100506235",3.07989184872414,0.013,4.06074546689595,0.013,0.993839803287102,0.006,9.48573379983743,0.013,7.36368269067436,0.006,0.430144125239709,0.012,2.36707710043852e-05,0.584,0,0.139,0,0.078,0,0.058,0,0.083,0.263938145504612,0.017,1.02163275769845,0.089
"EPB41L5",4.08251868895857,0.008,1.02800574764023,0.008,0.612814260012732,0.018,16.666958845696,0.008,0.770766094785121,0.018,0.0726796646642761,0.005,5.01728607185261e-05,0.697,0,0.364,0,0.055,0,0.043,0,0.028,0.392400143084663,0.008,2.70454647379319,0.45
"RYR1",1.03447080893817,0.001,3.06093058921745,0.001,0.998985754207678,0,1.07012985454518,0.001,10.396806522847,0,0.153443439714402,0.001,2.43528922083083e-06,0.912,0,0.366,0,0.046,0,0.032,0,0.055,0.446157930726792,0.001,0.346243461609003,0.897
"ING2",0.277886394731307,0.016,0.278649579593457,0.016,0.998356714595449,0.001,0.0772208483767609,0.016,9.58960421267199,0.001,0.941510723673457,0.016,7.38965229505826e-05,0.803,0,0.626,0,0.059,0,0.042,0,0.076,0.533622579548915,0.016,1.46810051908336,0.215
"LOC731424",1.00888523546615,0.143,0.627110510132322,0.143,0.939653854529252,0.133,1.01784941834159,0.143,3.54781722439273,0.133,30.9563787247596,0.139,0.000137213454383621,0.682,0,0.53,0,0.055,0,0.052,0,0.064,0.379033081707726,0.137,1.63021893383411,0.398
"RNF125",0.628246136250664,0.055,1.00491609013273,0.055,0.879789402096541,0.068,0.39469320771389,0.055,2.44708680142687,0.068,2.59851385272097,0.054,0.00010174172670672,0.754,0,0.387,0,0.083,0,0.064,0,0.109,0.294807425560629,0.073,1.43789647100009,0.457
"PHC2",1.92728588906812,0.166,1.91405844341869,0.169,0.985886725613816,0.32,3.71443089820109,0.166,5.96458297944624,0.32,9.26929979241466,0.155,8.63020721086626e-05,0.54,0,0.725,0,0.053,0,0.041,0,0.035,0.412265224124484,0.201,2.73595060733232,0.332
"AKAP11",0.384367474617493,0,0.382780650555283,0,0.996367917687053,0,0.147738355543832,0,8.25547817224392,0,1.02089541971476,0,4.35214304884832e-05,0.282,0,0.104,0,0.059,0,0.044,0,0.053,0.154951968959633,0.001,0.0203990878056379,0.001
"LOC100127886",3.16882085868697,0.101,3.16049923250217,0.101,0.671099600158727,0.053,10.0414256344496,0.101,0.979446237472397,0.053,9.54006506696915,0.096,0.000148232565530416,0.98,0,0.28,0,0.091,0,0.073,0,0.117,0.103288231518029,0.102,0.120315107232726,0.227
"PSMB8-AS1",2.77926578874794,0,1.58259900756571,0,0.00631729907820866,0,7.72431832450472,0,0.000254798709019872,0,0.056389484300512,0,1.67325321013201e-06,0.499,0,0,0,0.015,0,0.014,0,0.02,0.405931843773909,0,2.00634281235225,0.014
"MAFF",1.58708523206953,0,2.78130904944815,0,0.987732547763833,0,2.51883953385319,0,6.20078138270766,0,5.91708631436731,0,2.63220243671063e-05,0.757,0,0.015,0,0.018,0,0.013,0,0.009,0.0146792165278856,0,2.03264940281521,0.07
"LOC100129406",0.975813757685162,0.323,0.97439583206162,0.32,0.999994904560411,0.587,0.952212489687635,0.323,18.9898929845422,0.587,0.409310448650646,0.322,0.000455946209523272,0.84,0,0.183,0,0.141,0,0.101,0,0.176,0.344419009073673,0.34,2.15553283035124,0.155
"MBOAT1",4.01613812123072,0,3.98771793339231,0,0.997394258087179,0,16.1293654088026,0,8.81501613725158,0,12.6453893981754,0,0.000156606592292999,0.855,0,0.11,0,0.054,0,0.037,0,0.002,0.301609893742189,0.001,0.39735216650383,0.12
"MIR101-1",5.78170733875036,0.107,5.75823847573034,0.107,0.999850039660762,0.165,33.4281397509598,0.107,13.83276711398,0.166,10.2053530602133,0.101,1.58855114001548e-05,0.816,0,0.382,0,0.089,0,0.064,0,0.109,0.314529214939403,0.132,2.77997085242405,0.218
"SERPINB8",0.236327769876154,0.119,0.235906430004528,0.12,0.999999614204688,0.083,0.055850814814639,0.119,0.0366910140988619,0.083,6.34823005585217,0.116,4.5690610900062e-05,0.418,0,0.697,0,0.077,0,0.058,0,0.105,0.0305829112527171,0.122,0.292247116291764,0.069
"GTPBP10",3.65845550524385,0.006,3.65044566398014,0.006,0.1445127846082,0.003,13.384296683849,0.006,22.6271445558009,0.003,35.6370121355498,0.005,4.99315853896895e-06,0.708,0,0.738,0,0.07,0,0.06,0,0.085,0.311242689962457,0.006,1.81938599056308,0.233
"SLC25A37",0.623368343594343,0,6.33551515033314,0,0.266567325842083,0,0.388588091795547,0,0.123322575165619,0,0.0210402860270653,0,2.04199006699757e-05,0.622,0,0.408,0,0.002,0,0.001,0,0.003,0.112389765165094,0,0.390903448121505,0.045
"MGAM",6.3365723120604,0,0.619353104703255,0,0.404496096011849,0,40.1521486659705,0,0.294547307626975,0,17.3148823522216,0,0.00015468664591148,0.606,0,0.006,0,0.015,0,0.013,0,0.009,0.0713409911675828,0,0.895467271936793,0.186
"LOC642236",4.27400902027728,0.249,4.27233521080565,0.251,0.999936270387337,0.242,18.2671531054115,0.249,14.9220315950399,0.242,6.74485080675,0.248,2.54096965599737e-05,0.735,-3.95256916996048e-06,0.176,0,0.091,0,0.068,0,0.12,0.0991291628320516,0.262,1.27578649403254,0.376
"VNN3",3.00310250997406,0.001,2.99421771127247,0.001,0.997237515258028,0,9.01862468541251,0.001,8.72048581620519,0,15.4083635076634,0,2.46024125233022e-05,0.827,-1.05263157894737e-05,0.424,0,0.022,0,0.014,0,0.038,0.313330005771233,0.001,0.581066121807384,0.44
"LMO4",2.30548524157986,0.022,2.59335621115123,0.023,0.996367917687053,0.02,5.31526219914253,0.022,8.25547817224393,0.02,5.05909479001129,0.02,7.82923651425483e-07,0.96,-7.11670480549199e-05,0.866,0,0.032,0,0.027,0,0.034,0.238784964011272,0.029,0.379416024350924,0.416
